d,sales,date,wm_yr_wk,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,lag_7,lag_28,rolling_mean_7,rolling_mean_28,day_of_week,week,is_event
d_1708,44376,2015-10-02,11535,Friday,7,10,2015,,,,,1,0,1,38680.0,39270.0,38107.57142857143,39729.5,4,40,0
d_1709,54687,2015-10-03,11536,Saturday,1,10,2015,,,,,1,1,1,46636.0,47487.0,38921.28571428572,39911.857142857145,5,40,0
d_1710,52895,2015-10-04,11536,Sunday,2,10,2015,,,,,1,0,0,47613.0,45248.0,40071.42857142857,40169.0,6,40,0
d_1711,42474,2015-10-05,11536,Monday,3,10,2015,,,,,1,1,1,34262.0,45762.0,40826.0,40442.107142857145,0,41,0
d_1712,38855,2015-10-06,11536,Tuesday,4,10,2015,,,,,1,1,1,30615.0,36169.0,41999.142857142855,40324.67857142857,1,41,0
d_1713,35887,2015-10-07,11536,Wednesday,5,10,2015,,,,,1,1,0,31270.0,38102.0,43176.28571428572,40420.607142857145,2,41,0
d_1714,37819,2015-10-08,11536,Thursday,6,10,2015,,,,,1,0,1,37677.0,35693.0,43835.857142857145,40341.5,3,41,0
d_1715,43595,2015-10-09,11536,Friday,7,10,2015,,,,,1,1,1,44376.0,40286.0,43856.142857142855,40417.42857142857,4,41,0
d_1716,48787,2015-10-10,11537,Saturday,1,10,2015,,,,,1,0,0,54687.0,50103.0,43744.57142857143,40535.607142857145,5,41,0
d_1717,49704,2015-10-11,11537,Sunday,2,10,2015,,,,,0,1,1,52895.0,51340.0,42901.71428571428,40488.607142857145,6,41,0
d_1718,42240,2015-10-12,11537,Monday,3,10,2015,ColumbusDay,National,,,0,1,1,42474.0,38071.0,42445.857142857145,40430.17857142857,0,42,1
d_1719,35681,2015-10-13,11537,Tuesday,4,10,2015,,,,,0,1,0,38855.0,37425.0,42412.42857142857,40579.07142857143,1,42,0
d_1720,34248,2015-10-14,11537,Wednesday,5,10,2015,,,,,0,0,1,35887.0,33645.0,41959.0,40516.78571428572,2,42,0
d_1721,36353,2015-10-15,11537,Thursday,6,10,2015,,,,,0,1,1,37819.0,33998.0,41724.857142857145,40538.32142857143,3,42,0
d_1722,38422,2015-10-16,11537,Friday,7,10,2015,,,,,0,0,0,43595.0,38689.0,41515.42857142857,40622.42857142857,4,42,0
d_1723,47813,2015-10-17,11538,Saturday,1,10,2015,,,,,0,0,0,48787.0,48279.0,40776.42857142857,40612.892857142855,5,42,0
d_1724,48964,2015-10-18,11538,Sunday,2,10,2015,,,,,0,0,0,49704.0,49979.0,40637.28571428572,40596.25,6,42,0
d_1725,35302,2015-10-19,11538,Monday,3,10,2015,,,,,0,0,0,42240.0,36145.0,40531.57142857143,40560.0,0,43,0
d_1726,33104,2015-10-20,11538,Tuesday,4,10,2015,,,,,0,0,0,35681.0,33518.0,39540.42857142857,40529.892857142855,1,43,0
d_1727,32411,2015-10-21,11538,Wednesday,5,10,2015,,,,,0,0,0,34248.0,33497.0,39172.28571428572,40515.107142857145,2,43,0
d_1728,32770,2015-10-22,11538,Thursday,6,10,2015,,,,,0,0,0,36353.0,32967.0,38909.857142857145,40476.32142857143,3,43,0
d_1729,38021,2015-10-23,11538,Friday,7,10,2015,,,,,0,0,0,38422.0,38680.0,38398.0,40469.28571428572,4,43,0
d_1730,45006,2015-10-24,11539,Saturday,1,10,2015,,,,,0,0,0,47813.0,46636.0,38340.71428571428,40445.75,5,43,0
d_1731,46179,2015-10-25,11539,Sunday,2,10,2015,,,,,0,0,0,48964.0,47613.0,37939.71428571428,40387.53571428572,6,43,0
d_1732,35092,2015-10-26,11539,Monday,3,10,2015,,,,,0,0,0,35302.0,34262.0,37541.857142857145,40336.32142857143,0,44,0
d_1733,32319,2015-10-27,11539,Tuesday,4,10,2015,,,,,0,0,0,33104.0,30615.0,37511.857142857145,40365.96428571428,1,44,0
d_1734,31267,2015-10-28,11539,Wednesday,5,10,2015,,,,,0,0,0,32411.0,31270.0,37399.71428571428,40426.82142857143,2,44,0
d_1735,33232,2015-10-29,11539,Thursday,6,10,2015,,,,,0,0,0,32770.0,37677.0,37236.28571428572,40426.71428571428,3,44,0
d_1736,40514,2015-10-30,11539,Friday,7,10,2015,,,,,0,0,0,38021.0,44376.0,37302.28571428572,40267.96428571428,4,44,0
d_1737,42743,2015-10-31,11540,Saturday,1,10,2015,Halloween,Cultural,,,0,0,0,45006.0,54687.0,37658.42857142857,40130.03571428572,5,44,1
d_1738,46994,2015-11-01,11540,Sunday,2,11,2015,,,,,1,1,0,46179.0,52895.0,37335.142857142855,39703.46428571428,6,44,0
d_1739,36457,2015-11-02,11540,Monday,3,11,2015,,,,,1,0,1,35092.0,42474.0,37451.57142857143,39492.71428571428,0,45,0
d_1740,37997,2015-11-03,11540,Tuesday,4,11,2015,,,,,1,1,1,32319.0,38855.0,37646.57142857143,39277.82142857143,1,45,0
d_1741,32102,2015-11-04,11540,Wednesday,5,11,2015,,,,,1,0,0,31267.0,35887.0,38457.71428571428,39247.17857142857,2,45,0
d_1742,34675,2015-11-05,11540,Thursday,6,11,2015,,,,,1,1,1,33232.0,37819.0,38577.0,39112.0,3,45,0
d_1743,39621,2015-11-06,11540,Friday,7,11,2015,,,,,1,1,1,40514.0,43595.0,38783.142857142855,38999.71428571428,4,45,0
d_1744,47341,2015-11-07,11541,Saturday,1,11,2015,,,,,1,1,0,42743.0,48787.0,38655.57142857143,38857.78571428572,5,45,0
d_1745,48411,2015-11-08,11541,Sunday,2,11,2015,,,,,1,0,1,46994.0,49704.0,39312.42857142857,38806.142857142855,6,45,0
d_1746,36915,2015-11-09,11541,Monday,3,11,2015,,,,,1,1,1,36457.0,42240.0,39514.857142857145,38759.96428571428,0,46,0
d_1747,33374,2015-11-10,11541,Tuesday,4,11,2015,,,,,1,0,0,37997.0,35681.0,39580.28571428572,38569.78571428572,1,46,0
d_1748,33338,2015-11-11,11541,Wednesday,5,11,2015,VeteransDay,National,,,0,1,1,32102.0,34248.0,38919.857142857145,38487.392857142855,2,46,1
d_1749,33242,2015-11-12,11541,Thursday,6,11,2015,,,,,0,1,1,34675.0,36353.0,39096.42857142857,38454.892857142855,3,46,0
d_1750,36195,2015-11-13,11541,Friday,7,11,2015,,,,,0,1,0,39621.0,38422.0,38891.71428571428,38343.78571428572,4,46,0
d_1751,47342,2015-11-14,11542,Saturday,1,11,2015,,,,,0,0,1,47341.0,47813.0,38402.28571428572,38264.25,5,46,0
d_1752,49755,2015-11-15,11542,Sunday,2,11,2015,,,,,0,1,1,48411.0,48964.0,38402.42857142857,38247.42857142857,6,46,0
d_1753,35735,2015-11-16,11542,Monday,3,11,2015,,,,,0,0,0,36915.0,35302.0,38594.42857142857,38275.67857142857,0,47,0
d_1754,29174,2015-11-17,11542,Tuesday,4,11,2015,,,,,0,0,0,33374.0,33104.0,38425.857142857145,38291.142857142855,1,47,0
d_1755,32160,2015-11-18,11542,Wednesday,5,11,2015,,,,,0,0,0,33338.0,32411.0,37825.857142857145,38150.78571428572,2,47,0
d_1756,32365,2015-11-19,11542,Thursday,6,11,2015,,,,,0,0,0,33242.0,32770.0,37657.57142857143,38141.82142857143,3,47,0
d_1757,38357,2015-11-20,11542,Friday,7,11,2015,,,,,0,0,0,36195.0,38021.0,37532.28571428572,38127.357142857145,4,47,0
d_1758,42793,2015-11-21,11543,Saturday,1,11,2015,,,,,0,0,0,47342.0,45006.0,37841.142857142855,38139.357142857145,5,47,0
d_1759,44925,2015-11-22,11543,Sunday,2,11,2015,,,,,0,0,0,49755.0,46179.0,37191.28571428572,38060.32142857143,6,47,0
d_1760,35140,2015-11-23,11543,Monday,3,11,2015,,,,,0,0,0,35735.0,35092.0,36501.28571428572,38015.53571428572,0,48,0
d_1761,34222,2015-11-24,11543,Tuesday,4,11,2015,,,,,0,0,0,29174.0,32319.0,36416.28571428572,38017.25,1,48,0
d_1762,40124,2015-11-25,11543,Wednesday,5,11,2015,,,,,0,0,0,32160.0,31267.0,37137.42857142857,38085.21428571428,2,48,0
d_1763,23631,2015-11-26,11543,Thursday,6,11,2015,Thanksgiving,National,,,0,0,0,32365.0,33232.0,38275.142857142855,38401.53571428572,3,48,1
d_1764,27581,2015-11-27,11543,Friday,7,11,2015,,,,,0,0,0,38357.0,40514.0,37027.42857142857,38058.642857142855,4,48,0
d_1765,34212,2015-11-28,11544,Saturday,1,11,2015,,,,,0,0,0,42793.0,42743.0,35488.0,37596.75,5,48,0
d_1766,37782,2015-11-29,11544,Sunday,2,11,2015,,,,,0,0,0,44925.0,46994.0,34262.142857142855,37292.07142857143,6,48,0
d_1767,32016,2015-11-30,11544,Monday,3,11,2015,,,,,0,0,0,35140.0,36457.0,33241.71428571428,36963.07142857143,0,49,0
d_1768,34818,2015-12-01,11544,Tuesday,4,12,2015,,,,,1,1,0,34222.0,37997.0,32795.42857142857,36804.46428571428,1,49,0
d_1769,33732,2015-12-02,11544,Wednesday,5,12,2015,,,,,1,0,1,40124.0,32102.0,32880.57142857143,36690.92857142857,2,49,0
d_1770,38029,2015-12-03,11544,Thursday,6,12,2015,,,,,1,1,1,23631.0,34675.0,31967.428571428572,36749.142857142855,3,49,0
d_1771,38187,2015-12-04,11544,Friday,7,12,2015,,,,,1,0,0,27581.0,39621.0,34024.28571428572,36868.92857142857,4,49,0
d_1772,47025,2015-12-05,11545,Saturday,1,12,2015,,,,,1,1,1,34212.0,47341.0,35539.42857142857,36817.71428571428,5,49,0
d_1773,48415,2015-12-06,11545,Sunday,2,12,2015,,,,,1,1,1,37782.0,48411.0,37369.857142857145,36806.42857142857,6,49,0
d_1774,35408,2015-12-07,11545,Monday,3,12,2015,,,,,1,1,0,32016.0,36915.0,38888.857142857145,36806.57142857143,0,50,0
d_1775,32913,2015-12-08,11545,Tuesday,4,12,2015,,,,,1,0,1,34818.0,33374.0,39373.42857142857,36752.75,1,50,0
d_1776,33690,2015-12-09,11545,Wednesday,5,12,2015,,,,,1,1,1,33732.0,33338.0,39101.28571428572,36736.28571428572,2,50,0
d_1777,32159,2015-12-10,11545,Thursday,6,12,2015,,,,,1,0,0,38029.0,33242.0,39095.28571428572,36748.857142857145,3,50,0
d_1778,36343,2015-12-11,11545,Friday,7,12,2015,,,,,0,1,1,38187.0,36195.0,38256.71428571428,36710.17857142857,4,50,0
d_1779,45975,2015-12-12,11546,Saturday,1,12,2015,,,,,0,1,1,47025.0,47342.0,37993.28571428572,36715.46428571428,5,50,0
d_1780,45133,2015-12-13,11546,Sunday,2,12,2015,,,,,0,1,0,48415.0,49755.0,37843.28571428572,36666.642857142855,6,50,0
d_1781,37522,2015-12-14,11546,Monday,3,12,2015,Chanukah End,Religious,,,0,0,1,35408.0,35735.0,37374.42857142857,36501.57142857143,0,51,1
d_1782,36130,2015-12-15,11546,Tuesday,4,12,2015,,,,,0,1,1,32913.0,29174.0,37676.42857142857,36565.392857142855,1,51,0
d_1783,34123,2015-12-16,11546,Wednesday,5,12,2015,,,,,0,0,0,33690.0,32160.0,38136.0,36813.82142857143,2,51,0
d_1784,35454,2015-12-17,11546,Thursday,6,12,2015,,,,,0,0,0,32159.0,32365.0,38197.857142857145,36883.92857142857,3,51,0
d_1785,34756,2015-12-18,11546,Friday,7,12,2015,,,,,0,0,0,36343.0,38357.0,38668.57142857143,36994.25,4,51,0
d_1786,43488,2015-12-19,11547,Saturday,1,12,2015,,,,,0,0,0,45975.0,42793.0,38441.857142857145,36865.642857142855,5,51,0
d_1787,43011,2015-12-20,11547,Sunday,2,12,2015,,,,,0,0,0,45133.0,44925.0,38086.57142857143,36890.46428571428,6,51,0
d_1788,35522,2015-12-21,11547,Monday,3,12,2015,,,,,0,0,0,37522.0,35140.0,37783.42857142857,36822.107142857145,0,52,0
d_1789,36612,2015-12-22,11547,Tuesday,4,12,2015,,,,,0,0,0,36130.0,34222.0,37497.71428571428,36835.75,1,52,0
d_1790,38752,2015-12-23,11547,Wednesday,5,12,2015,,,,,0,0,0,34123.0,40124.0,37566.57142857143,36921.107142857145,2,52,0
d_1791,36227,2015-12-24,11547,Thursday,6,12,2015,,,,,0,0,0,35454.0,23631.0,38227.857142857145,36872.107142857145,3,52,0
d_1792,14,2015-12-25,11547,Friday,7,12,2015,Christmas,National,,,0,0,0,34756.0,27581.0,38338.28571428572,37321.96428571428,4,52,1
d_1793,38377,2015-12-26,11548,Saturday,1,12,2015,,,,,0,0,0,43488.0,34212.0,33375.142857142855,36337.42857142857,5,52,0
d_1794,35378,2015-12-27,11548,Sunday,2,12,2015,,,,,0,0,0,43011.0,37782.0,32645.0,36486.17857142857,6,52,0
d_1795,29964,2015-12-28,11548,Monday,3,12,2015,,,,,0,0,0,35522.0,32016.0,31554.571428571428,36400.32142857143,0,53,0
d_1796,31893,2015-12-29,11548,Tuesday,4,12,2015,,,,,0,0,0,36612.0,34818.0,30760.571428571428,36327.03571428572,1,53,0
d_1797,34127,2015-12-30,11548,Wednesday,5,12,2015,,,,,0,0,0,38752.0,33732.0,30086.428571428572,36222.57142857143,2,53,0
d_1798,43059,2015-12-31,11548,Thursday,6,12,2015,,,,,0,0,0,36227.0,38029.0,29425.714285714286,36236.67857142857,3,53,0
d_1799,32651,2016-01-01,11548,Friday,7,1,2016,NewYear,National,,,1,1,0,14.0,38187.0,30401.714285714286,36416.32142857143,4,53,1
d_1800,44737,2016-01-02,11549,Saturday,1,1,2016,,,,,1,0,1,38377.0,47025.0,35064.142857142855,36218.607142857145,5,53,0
d_1801,44340,2016-01-03,11549,Sunday,2,1,2016,,,,,1,1,1,35378.0,48415.0,35972.71428571428,36136.892857142855,6,53,0
d_1802,36693,2016-01-04,11549,Monday,3,1,2016,,,,,1,0,0,29964.0,35408.0,37253.0,35991.357142857145,0,1,0
d_1803,35306,2016-01-05,11549,Tuesday,4,1,2016,,,,,1,1,1,31893.0,32913.0,38214.28571428572,36037.25,1,1,0
d_1804,32685,2016-01-06,11549,Wednesday,5,1,2016,,,,,1,1,1,34127.0,33690.0,38701.857142857145,36122.71428571428,2,1,0
d_1805,35944,2016-01-07,11549,Thursday,6,1,2016,OrthodoxChristmas,Religious,,,1,1,0,43059.0,32159.0,38495.857142857145,36086.82142857143,3,1,1
d_1806,38936,2016-01-08,11549,Friday,7,1,2016,,,,,1,0,1,32651.0,36343.0,37479.42857142857,36222.0,4,1,0
d_1807,52880,2016-01-09,11550,Saturday,1,1,2016,,,,,1,1,1,44737.0,45975.0,38377.28571428572,36314.607142857145,5,1,0
d_1808,47369,2016-01-10,11550,Sunday,2,1,2016,,,,,1,0,0,44340.0,45133.0,39540.57142857143,36561.21428571428,6,1,0
d_1809,37986,2016-01-11,11550,Monday,3,1,2016,,,,,0,1,1,36693.0,37522.0,39973.28571428572,36641.07142857143,0,2,0
d_1810,35122,2016-01-12,11550,Tuesday,4,1,2016,,,,,0,1,1,35306.0,36130.0,40158.0,36657.642857142855,1,2,0
d_1811,32231,2016-01-13,11550,Wednesday,5,1,2016,,,,,0,1,0,32685.0,34123.0,40131.71428571428,36621.642857142855,2,2,0
d_1812,35856,2016-01-14,11550,Thursday,6,1,2016,,,,,0,0,1,35944.0,35454.0,40066.857142857145,36554.07142857143,3,2,0
d_1813,41790,2016-01-15,11550,Friday,7,1,2016,,,,,0,1,1,38936.0,34756.0,40054.28571428572,36568.42857142857,4,2,0
d_1814,51146,2016-01-16,11551,Saturday,1,1,2016,,,,,0,0,0,52880.0,43488.0,40462.0,36819.642857142855,5,2,0
d_1815,45533,2016-01-17,11551,Sunday,2,1,2016,,,,,0,0,0,47369.0,43011.0,40214.28571428572,37093.142857142855,6,2,0
d_1816,38340,2016-01-18,11551,Monday,3,1,2016,MartinLutherKingDay,National,,,0,0,0,37986.0,35522.0,39952.0,37183.21428571428,0,3,1
d_1817,31988,2016-01-19,11551,Tuesday,4,1,2016,,,,,0,0,0,35122.0,36612.0,40002.57142857143,37283.857142857145,1,3,0
d_1818,32684,2016-01-20,11551,Wednesday,5,1,2016,,,,,0,0,0,32231.0,38752.0,39554.857142857145,37118.71428571428,2,3,0
d_1819,31779,2016-01-21,11551,Thursday,6,1,2016,,,,,0,0,0,35856.0,36227.0,39619.57142857143,36902.0,3,3,0
d_1820,36307,2016-01-22,11551,Friday,7,1,2016,,,,,0,0,0,41790.0,14.0,39037.142857142855,36743.142857142855,4,3,0
d_1821,48927,2016-01-23,11552,Saturday,1,1,2016,,,,,0,0,0,51146.0,38377.0,38253.857142857145,38039.32142857143,5,3,0
d_1822,47832,2016-01-24,11552,Sunday,2,1,2016,,,,,0,0,0,45533.0,35378.0,37936.857142857145,38416.107142857145,6,3,0
d_1823,34389,2016-01-25,11552,Monday,3,1,2016,,,,,0,0,0,38340.0,29964.0,38265.28571428572,38860.892857142855,0,4,0
d_1824,30446,2016-01-26,11552,Tuesday,4,1,2016,,,,,0,0,0,31988.0,31893.0,37700.857142857145,39018.92857142857,1,4,0
d_1825,31349,2016-01-27,11552,Wednesday,5,1,2016,,,,,0,0,0,32684.0,34127.0,37480.57142857143,38967.25,2,4,0
d_1826,32466,2016-01-28,11552,Thursday,6,1,2016,,,,,0,0,0,31779.0,43059.0,37289.857142857145,38868.03571428572,3,4,0
d_1827,37639,2016-01-29,11552,Friday,7,1,2016,,,,,0,0,0,36307.0,32651.0,37388.0,38489.71428571428,4,4,0
d_1828,49104,2016-01-30,11601,Saturday,1,1,2016,,,,,0,0,0,48927.0,44737.0,37578.28571428572,38667.857142857145,5,4,0
d_1829,50831,2016-01-31,11601,Sunday,2,1,2016,,,,,0,0,0,47832.0,44340.0,37603.57142857143,38823.82142857143,6,4,0
d_1830,41714,2016-02-01,11601,Monday,3,2,2016,,,,,1,1,0,34389.0,36693.0,38032.0,39055.642857142855,0,5,0
d_1831,34928,2016-02-02,11601,Tuesday,4,2,2016,,,,,1,0,1,30446.0,35306.0,39078.42857142857,39234.96428571428,1,5,0
d_1832,39340,2016-02-03,11601,Wednesday,5,2,2016,,,,,1,1,1,31349.0,32685.0,39718.71428571428,39221.46428571428,2,5,0
d_1833,35424,2016-02-04,11601,Thursday,6,2,2016,,,,,1,0,0,32466.0,35944.0,40860.28571428572,39459.142857142855,3,5,0
d_1834,40193,2016-02-05,11601,Friday,7,2,2016,,,,,1,1,1,37639.0,38936.0,41282.857142857145,39440.57142857143,4,5,0
d_1835,55040,2016-02-06,11602,Saturday,1,2,2016,,,,,1,1,1,49104.0,52880.0,41647.71428571428,39485.46428571428,5,5,0
d_1836,46893,2016-02-07,11602,Sunday,2,2,2016,SuperBowl,Sporting,,,1,1,0,50831.0,47369.0,42495.71428571428,39562.607142857145,6,5,1
d_1837,36804,2016-02-08,11602,Monday,3,2,2016,,,,,1,0,1,41714.0,37986.0,41933.142857142855,39545.607142857145,0,6,0
d_1838,38513,2016-02-09,11602,Tuesday,4,2,2016,,,,,1,1,1,34928.0,35122.0,41231.71428571428,39503.392857142855,1,6,0
d_1839,39353,2016-02-10,11602,Wednesday,5,2,2016,LentStart,Religious,,,1,0,0,39340.0,32231.0,41743.857142857145,39624.5,2,6,1
d_1840,44584,2016-02-11,11602,Thursday,6,2,2016,,,,,0,1,1,35424.0,35856.0,41745.71428571428,39878.857142857145,3,6,0
d_1841,44222,2016-02-12,11602,Friday,7,2,2016,,,,,0,1,1,40193.0,41790.0,43054.28571428572,40190.57142857143,4,6,0
d_1842,53715,2016-02-13,11603,Saturday,1,2,2016,,,,,0,1,0,55040.0,51146.0,43629.857142857145,40277.42857142857,5,6,0
d_1843,48337,2016-02-14,11603,Sunday,2,2,2016,ValentinesDay,Cultural,,,0,0,1,46893.0,45533.0,43440.57142857143,40369.17857142857,6,6,1
d_1844,46152,2016-02-15,11603,Monday,3,2,2016,PresidentsDay,National,,,0,1,1,36804.0,38340.0,43646.857142857145,40469.32142857143,0,7,1
d_1845,37702,2016-02-16,11603,Tuesday,4,2,2016,,,,,0,0,0,38513.0,31988.0,44982.28571428572,40748.32142857143,1,7,0
d_1846,36545,2016-02-17,11603,Wednesday,5,2,2016,LentWeek2,Religious,,,0,0,0,39353.0,32684.0,44866.42857142857,40952.392857142855,2,7,1
d_1847,36436,2016-02-18,11603,Thursday,6,2,2016,,,,,0,0,0,44584.0,31779.0,44465.28571428572,41090.28571428572,3,7,0
d_1848,40392,2016-02-19,11603,Friday,7,2,2016,,,,,0,0,0,44222.0,36307.0,43301.28571428572,41256.607142857145,4,7,0
d_1849,50857,2016-02-20,11604,Saturday,1,2,2016,,,,,0,0,0,53715.0,48927.0,42754.142857142855,41402.5,5,7,0
d_1850,52081,2016-02-21,11604,Sunday,2,2,2016,,,,,0,0,0,48337.0,47832.0,42345.857142857145,41471.42857142857,6,7,0
d_1851,37328,2016-02-22,11604,Monday,3,2,2016,,,,,0,0,0,46152.0,34389.0,42880.71428571428,41623.17857142857,0,8,0
d_1852,33981,2016-02-23,11604,Tuesday,4,2,2016,,,,,0,0,0,37702.0,30446.0,41620.142857142855,41728.142857142855,1,8,0
d_1853,34068,2016-02-24,11604,Wednesday,5,2,2016,,,,,0,0,0,36545.0,31349.0,41088.57142857143,41854.392857142855,2,8,0
d_1854,34615,2016-02-25,11604,Thursday,6,2,2016,,,,,0,0,0,36436.0,32466.0,40734.71428571428,41951.5,3,8,0
d_1855,37649,2016-02-26,11604,Friday,7,2,2016,,,,,0,0,0,40392.0,37639.0,40474.57142857143,42028.25,4,8,0
d_1856,47887,2016-02-27,11605,Saturday,1,2,2016,,,,,0,0,0,50857.0,49104.0,40082.71428571428,42028.607142857145,5,8,0
d_1857,50915,2016-02-28,11605,Sunday,2,2,2016,,,,,0,0,0,52081.0,50831.0,39658.42857142857,41985.142857142855,6,8,0
d_1858,37259,2016-02-29,11605,Monday,3,2,2016,,,,,0,0,0,37328.0,41714.0,39491.857142857145,41988.142857142855,0,9,0
d_1859,36536,2016-03-01,11605,Tuesday,4,3,2016,,,,,1,1,0,33981.0,34928.0,39482.0,41829.03571428572,1,9,0
d_1860,38458,2016-03-02,11605,Wednesday,5,3,2016,,,,,1,0,1,34068.0,39340.0,39847.0,41886.46428571428,2,9,0
d_1861,41459,2016-03-03,11605,Thursday,6,3,2016,,,,,1,1,1,34615.0,35424.0,40474.142857142855,41854.96428571428,3,9,0
d_1862,39325,2016-03-04,11605,Friday,7,3,2016,,,,,1,0,0,37649.0,40193.0,41451.857142857145,42070.5,4,9,0
d_1863,52322,2016-03-05,11606,Saturday,1,3,2016,,,,,1,1,1,47887.0,55040.0,41691.28571428572,42039.5,5,9,0
d_1864,57218,2016-03-06,11606,Sunday,2,3,2016,,,,,1,1,1,50915.0,46893.0,42324.857142857145,41942.42857142857,6,9,0
d_1865,40562,2016-03-07,11606,Monday,3,3,2016,,,,,1,1,0,37259.0,36804.0,43225.28571428572,42311.17857142857,0,10,0
d_1866,37727,2016-03-08,11606,Tuesday,4,3,2016,,,,,1,0,1,36536.0,38513.0,43697.142857142855,42445.392857142855,1,10,0
d_1867,37032,2016-03-09,11606,Wednesday,5,3,2016,,,,,1,1,1,38458.0,39353.0,43867.28571428572,42417.32142857143,2,10,0
d_1868,38267,2016-03-10,11606,Thursday,6,3,2016,,,,,1,0,0,41459.0,44584.0,43663.57142857143,42334.42857142857,3,10,0
d_1869,40887,2016-03-11,11606,Friday,7,3,2016,,,,,0,1,1,39325.0,44222.0,43207.57142857143,42108.82142857143,4,10,0
d_1870,52711,2016-03-12,11607,Saturday,1,3,2016,,,,,0,1,1,52322.0,53715.0,43430.71428571428,41989.71428571428,5,10,0
d_1871,51421,2016-03-13,11607,Sunday,2,3,2016,,,,,0,1,0,57218.0,48337.0,43486.28571428572,41953.857142857145,6,10,0
d_1872,42035,2016-03-14,11607,Monday,3,3,2016,,,,,0,0,1,40562.0,46152.0,42658.142857142855,42064.0,0,11,0
d_1873,40117,2016-03-15,11607,Tuesday,4,3,2016,,,,,0,1,1,37727.0,37702.0,42868.57142857143,41916.96428571428,1,11,0
d_1874,36606,2016-03-16,11607,Wednesday,5,3,2016,,,,,0,0,0,37032.0,36545.0,43210.0,42003.21428571428,2,11,0
d_1875,35009,2016-03-17,11607,Thursday,6,3,2016,StPatricksDay,Cultural,,,0,0,0,38267.0,36436.0,43149.142857142855,42005.392857142855,3,11,1
d_1876,39652,2016-03-18,11607,Friday,7,3,2016,,,,,0,0,0,40887.0,40392.0,42683.71428571428,41954.42857142857,4,11,0
d_1877,46181,2016-03-19,11608,Saturday,1,3,2016,,,,,0,0,0,52711.0,50857.0,42507.28571428572,41928.0,5,11,0
d_1878,47825,2016-03-20,11608,Sunday,2,3,2016,,,,,0,0,0,51421.0,52081.0,41574.42857142857,41761.0,6,11,0
d_1879,37360,2016-03-21,11608,Monday,3,3,2016,,,,,0,0,0,42035.0,37328.0,41060.71428571428,41609.0,0,12,0
d_1880,35475,2016-03-22,11608,Tuesday,4,3,2016,,,,,0,0,0,40117.0,33981.0,40392.857142857145,41610.142857142855,1,12,0
d_1881,34786,2016-03-23,11608,Wednesday,5,3,2016,,,,,0,0,0,36606.0,34068.0,39729.71428571428,41663.5,2,12,0
d_1882,34003,2016-03-24,11608,Thursday,6,3,2016,Purim End,Religious,,,0,0,0,35009.0,34615.0,39469.71428571428,41689.142857142855,3,12,1
d_1883,45611,2016-03-25,11608,Friday,7,3,2016,,,,,0,0,0,39652.0,37649.0,39326.0,41667.28571428572,4,12,0
d_1884,53863,2016-03-26,11609,Saturday,1,3,2016,,,,,0,0,0,46181.0,47887.0,40177.28571428572,41951.642857142855,5,12,0
d_1885,46360,2016-03-27,11609,Sunday,2,3,2016,Easter,Cultural,,,0,0,0,47825.0,50915.0,41274.71428571428,42165.07142857143,6,12,1
d_1886,36041,2016-03-28,11609,Monday,3,3,2016,,,,,0,0,0,37360.0,37259.0,41065.42857142857,42002.392857142855,0,13,0
d_1887,33857,2016-03-29,11609,Tuesday,4,3,2016,,,,,0,0,0,35475.0,36536.0,40877.0,41958.892857142855,1,13,0
d_1888,32359,2016-03-30,11609,Wednesday,5,3,2016,,,,,0,0,0,34786.0,38458.0,40645.857142857145,41863.21428571428,2,13,0
d_1889,34681,2016-03-31,11609,Thursday,6,3,2016,,,,,0,0,0,34003.0,41459.0,40299.142857142855,41645.392857142855,3,13,0
d_1890,45536,2016-04-01,11609,Friday,7,4,2016,,,,,1,1,0,45611.0,39325.0,40396.0,41403.32142857143,4,13,0
d_1891,52672,2016-04-02,11610,Saturday,1,4,2016,,,,,1,0,1,53863.0,52322.0,40385.28571428572,41625.142857142855,5,13,0
d_1892,56425,2016-04-03,11610,Sunday,2,4,2016,,,,,1,1,1,46360.0,57218.0,40215.142857142855,41637.642857142855,6,13,0
d_1893,40418,2016-04-04,11610,Monday,3,4,2016,,,,,1,0,0,36041.0,40562.0,41653.0,41609.32142857143,0,14,0
d_1894,39683,2016-04-05,11610,Tuesday,4,4,2016,,,,,1,1,1,33857.0,37727.0,42278.28571428572,41604.17857142857,1,14,0
d_1895,39134,2016-04-06,11610,Wednesday,5,4,2016,,,,,1,1,1,32359.0,37032.0,43110.57142857143,41674.03571428572,2,14,0
d_1896,38116,2016-04-07,11610,Thursday,6,4,2016,,,,,1,1,0,34681.0,38267.0,44078.42857142857,41749.107142857145,3,14,0
d_1897,43220,2016-04-08,11610,Friday,7,4,2016,,,,,1,0,1,45536.0,40887.0,44569.142857142855,41743.71428571428,4,14,0
d_1898,56340,2016-04-09,11611,Saturday,1,4,2016,,,,,1,1,1,52672.0,52711.0,44238.28571428572,41827.03571428572,5,14,0
d_1899,53856,2016-04-10,11611,Sunday,2,4,2016,,,,,1,0,0,56425.0,51421.0,44762.28571428572,41956.642857142855,6,14,0
d_1900,42427,2016-04-11,11611,Monday,3,4,2016,,,,,0,1,1,40418.0,42035.0,44395.28571428572,42043.607142857145,0,15,0
